timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1683455599799,47763,Get All Invoice,200,,Invoice 1-410,text,true,,2266,198,867,2566,http://localhost:9090/invoice/getAll,47763,0,0
1683455599809,47756,cash,200,,payment 5-182,text,true,,494,220,700,2566,http://localhost:9090/payWithCash?id=2,47756,0,0
1683455599482,48112,paypal,200,,payment 5-403,text,true,,453,216,700,2567,http://localhost:9090/pay?id=1,48112,0,1
1683455599582,48162,paypal,200,,payment 5-404,text,true,,453,216,701,2572,http://localhost:9090/pay?id=1,48162,0,1
1683455599663,48081,user login,200,,Account 2-185,text,true,,743,622,800,2572,http://localhost:9090/signin,48081,0,0
1683455599899,47849,Get All Invoice,200,,Invoice 1-411,text,true,,2266,198,869,2572,http://localhost:9090/invoice/getAll,47849,0,0
1683455599907,47844,Update Invoice Status,200,,Invoice 1-190,text,true,,709,632,869,2572,http://localhost:9090/invoice/updateStatus,47844,0,0
1683455599565,48192,signin,200,,Account 2-406,text,true,,730,644,800,2572,http://localhost:9090/signin,48192,0,1
1683455603266,44530,signin,200,,Account 2-443,text,true,,730,636,801,2574,http://localhost:9090/signin,44530,0,0
1683455599998,47804,Get All Invoice,200,,Invoice 1-412,text,true,,2266,198,870,2575,http://localhost:9090/invoice/getAll,47804,0,0
1683455599667,48384,signin,200,,Account 2-407,text,true,,730,624,803,2581,http://localhost:9090/signin,48384,0,0
1683455599683,48418,paypal,200,,payment 5-405,text,true,,453,216,705,2584,http://localhost:9090/pay?id=1,48418,0,1
1683455600098,48008,Get All Invoice,200,,Invoice 1-413,text,true,,2266,198,873,2584,http://localhost:9090/invoice/getAll,48008,0,0
1683455603690,44424,Update Invoice Status,200,,Invoice 1-207,text,true,,709,592,873,2584,http://localhost:9090/invoice/updateStatus,44424,0,0
1683455600125,47992,cash,200,,payment 5-184,text,true,,494,220,705,2584,http://localhost:9090/payWithCash?id=2,47992,0,0
1683455599766,48358,signin,200,,Account 2-408,text,true,,730,612,804,2583,http://localhost:9090/signin,48358,0,1
1683455599783,48464,paypal,200,,payment 5-406,text,true,,453,216,705,2588,http://localhost:9090/pay?id=1,48464,0,0
1683455599866,48386,signin,200,,Account 2-409,text,true,,730,620,805,2588,http://localhost:9090/signin,48386,0,0
1683455600198,48058,Get All Invoice,200,,Invoice 1-414,text,true,,2266,198,874,2588,http://localhost:9090/invoice/getAll,48058,0,0
1683455600218,48041,get list customer info,200,,customer 3-42,text,true,,2096,204,71,2588,http://localhost:9090/getListCustomersInfo,48041,0,0
1683455600243,48061,create,200,,electricboard 4-42,text,true,,2543,6656,84,2591,http://localhost:9090/board/create,48061,0,1
1683455599883,48486,paypal,200,,payment 5-407,text,true,,453,216,706,2592,http://localhost:9090/pay?id=1,48486,0,0
1683455599966,48504,signin,200,,Account 2-410,text,true,,730,616,808,2595,http://localhost:9090/signin,48503,0,1
1683455600298,48176,Get All Invoice,200,,Invoice 1-415,text,true,,2266,198,876,2595,http://localhost:9090/invoice/getAll,48176,0,0
1683455599903,48601,user login,200,,Account 2-186,text,true,,743,610,808,2597,http://localhost:9090/signin,48601,0,0
1683455600316,48192,get by id,200,,Invoice 1-22,text,true,,691,223,877,2597,http://localhost:9090/invoice/getById?id=1,48192,0,0
1683455600318,48195,Update Invoice Status,200,,Invoice 1-191,text,true,,709,608,876,2596,http://localhost:9090/invoice/updateStatus,48195,0,0
1683455600325,48190,Get all by username,200,,Invoice 1-90,text,true,,693,228,876,2596,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,48190,0,0
1683455600065,48469,signin,200,,Account 2-411,text,true,,730,604,808,2596,http://localhost:9090/signin,48469,0,1
1683455599983,48774,paypal,200,,payment 5-408,text,true,,453,216,710,2603,http://localhost:9090/pay?id=1,48774,0,0
1683455600397,48364,Get All Invoice,200,,Invoice 1-416,text,true,,2266,198,878,2603,http://localhost:9090/invoice/getAll,48364,0,1
1683455600430,48334,cash,200,,payment 5-185,text,true,,494,220,710,2603,http://localhost:9090/payWithCash?id=2,48334,0,0
1683455600434,48336,Update Invoice Status,200,,Invoice 1-192,text,true,,709,624,878,2603,http://localhost:9090/invoice/updateStatus,48336,0,0
1683455600165,48659,signin,200,,Account 2-412,text,true,,730,644,811,2605,http://localhost:9090/signin,48659,0,1
1683455600150,48732,change password,200,,Account 2-82,text,true,,455,318,812,2606,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,48732,0,0
1683455600497,48390,Get All Invoice,200,,Invoice 1-417,text,true,,2266,198,879,2606,http://localhost:9090/invoice/getAll,48390,0,0
1683455600265,48777,signin,200,,Account 2-413,text,true,,730,612,812,2610,http://localhost:9090/signin,48777,0,0
1683455600183,48861,paypal,200,,payment 5-410,text,true,,453,216,712,2610,http://localhost:9090/pay?id=1,48861,0,1
1683455600083,48963,paypal,200,,payment 5-409,text,true,,453,216,712,2610,http://localhost:9090/pay?id=1,48963,0,0
1683455600595,48455,cash,200,,payment 5-186,text,true,,494,220,712,2610,http://localhost:9090/payWithCash?id=2,48455,0,0
1683455600598,48456,Get All Invoice,200,,Invoice 1-418,text,true,,2266,198,881,2609,http://localhost:9090/invoice/getAll,48456,0,0
1683455600366,48758,signin,200,,Account 2-414,text,true,,730,612,813,2612,http://localhost:9090/signin,48758,0,0
1683455600282,48844,paypal,200,,payment 5-411,text,true,,453,216,712,2612,http://localhost:9090/pay?id=1,48844,0,1
1683455600622,48505,get staff info,200,,staff 6-42,text,true,,633,205,50,2612,http://localhost:9090/getStaffInfo/ngochoai,48505,0,1
1683455600314,48923,user login,200,,Account 2-187,text,true,,743,630,814,2615,http://localhost:9090/signin,48922,0,0
1683455600698,48542,Get All Invoice,200,,Invoice 1-419,text,true,,2266,198,883,2615,http://localhost:9090/invoice/getAll,48542,0,0
1683455600382,48991,paypal,200,,payment 5-412,text,true,,453,216,714,2620,http://localhost:9090/pay?id=1,48991,0,1
1683455600467,48967,signin,200,,Account 2-415,text,true,,730,636,816,2622,http://localhost:9090/signin,48967,0,0
1683455600503,49160,change password,200,,Account 2-83,text,true,,455,318,818,2629,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,49160,0,0
1683455600798,48870,Get All Invoice,200,,Invoice 1-420,text,true,,2266,198,887,2629,http://localhost:9090/invoice/getAll,48869,0,0
1683455600566,49149,signin,200,,Account 2-416,text,true,,730,616,818,2631,http://localhost:9090/signin,49149,0,0
1683455600605,49244,user login,200,,Account 2-188,text,true,,743,642,819,2634,http://localhost:9090/signin,49244,0,0
1683455600886,48967,cash,200,,payment 5-187,text,true,,494,220,719,2634,http://localhost:9090/payWithCash?id=2,48967,0,0
1683455600890,48968,Update Invoice Status,200,,Invoice 1-194,text,true,,709,624,889,2633,http://localhost:9090/invoice/updateStatus,48968,0,0
1683455600898,48964,Get All Invoice,200,,Invoice 1-421,text,true,,2266,198,889,2633,http://localhost:9090/invoice/getAll,48964,0,0
1683455600901,48963,Get all by username,200,,Invoice 1-91,text,true,,693,228,889,2633,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,48963,0,0
1683455600904,48962,get customer info,200,,customer 3-20,text,true,,676,210,72,2634,http://localhost:9090/getCustomerInfo/HD11300001,48962,0,0
1683455600665,49215,signin,200,,Account 2-417,text,true,,730,604,820,2633,http://localhost:9090/signin,49215,0,1
1683455600710,49252,change password,200,,Account 2-85,text,true,,455,318,820,2635,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,49252,0,0
1683455600483,49483,paypal,200,,payment 5-413,text,true,,453,216,719,2635,http://localhost:9090/pay?id=1,49483,0,1
1683455600765,49352,signin,200,,Account 2-418,text,true,,730,628,821,2640,http://localhost:9090/signin,49352,0,1
1683455600683,49487,paypal,200,,payment 5-415,text,true,,453,216,721,2641,http://localhost:9090/pay?id=1,49487,0,0
1683455600584,49589,paypal,200,,payment 5-414,text,true,,453,216,721,2641,http://localhost:9090/pay?id=1,49589,0,0
1683455601024,49151,Update Invoice Status,200,,Invoice 1-195,text,true,,709,604,892,2641,http://localhost:9090/invoice/updateStatus,49151,0,0
1683455600866,49413,signin,200,,Account 2-419,text,true,,730,640,823,2646,http://localhost:9090/signin,49413,0,0
1683455601088,49195,cash,200,,payment 5-188,text,true,,494,220,723,2647,http://localhost:9090/payWithCash?id=2,49195,0,0
1683455601098,49192,Get All Invoice,200,,Invoice 1-423,text,true,,2266,198,893,2646,http://localhost:9090/invoice/getAll,49192,0,0
1683455600967,49514,signin,200,,Account 2-420,text,true,,730,628,825,2651,http://localhost:9090/signin,49514,0,1
1683455601133,49352,Update Invoice Status,200,,Invoice 1-196,text,true,,709,616,895,2652,http://localhost:9090/invoice/updateStatus,49352,0,0
1683455600975,49632,user login,200,,Account 2-189,text,true,,743,626,826,2656,http://localhost:9090/signin,49632,0,0
1683455600782,49857,paypal,200,,payment 5-416,text,true,,453,216,725,2657,http://localhost:9090/pay?id=1,49857,0,1
1683455601197,49445,Get All Invoice,200,,Invoice 1-424,text,true,,2266,198,897,2657,http://localhost:9090/invoice/getAll,49445,0,0
1683455601219,49428,get list customer info,200,,customer 3-43,text,true,,2096,204,72,2657,http://localhost:9090/getListCustomersInfo,49428,0,0
1683455600883,49773,paypal,200,,payment 5-417,text,true,,453,216,725,2657,http://localhost:9090/pay?id=1,49773,0,0
1683455601242,49484,create,200,,electricboard 4-43,text,true,,2543,6644,86,2660,http://localhost:9090/board/create,49484,0,1
1683455601267,49463,cash,200,,payment 5-189,text,true,,494,220,726,2660,http://localhost:9090/payWithCash?id=2,49463,0,0
1683455601020,49742,change password,200,,Account 2-84,text,true,,455,318,827,2659,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,49742,0,0
1683455601271,49494,Get all by username,200,,Invoice 1-92,text,true,,693,228,898,2658,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,49493,0,0
1683455600984,49832,paypal,200,,payment 5-418,text,true,,453,216,726,2661,http://localhost:9090/pay?id=1,49832,0,0
1683455601299,49521,Get All Invoice,200,,Invoice 1-425,text,true,,2266,198,899,2661,http://localhost:9090/invoice/getAll,49521,0,0
1683455601067,49788,signin,200,,Account 2-421,text,true,,730,608,827,2661,http://localhost:9090/signin,49788,0,0
1683455601083,49865,paypal,200,,payment 5-419,text,true,,453,216,727,2664,http://localhost:9090/pay?id=1,49865,0,0
1683455601398,49553,Get All Invoice,200,,Invoice 1-426,text,true,,2266,198,900,2664,http://localhost:9090/invoice/getAll,49553,0,0
1683455601129,49888,user login,200,,Account 2-190,text,true,,743,646,829,2667,http://localhost:9090/signin,49888,0,0
1683455604583,46529,paypal,200,,payment 5-454,text,true,,453,216,729,2670,http://localhost:9090/pay?id=1,46529,0,0
1683455601166,50011,signin,200,,Account 2-422,text,true,,730,640,831,2671,http://localhost:9090/signin,50011,0,0
1683455601470,49711,Update Invoice Status,200,,Invoice 1-197,text,true,,709,596,902,2671,http://localhost:9090/invoice/updateStatus,49711,0,0
1683455601183,50178,paypal,200,,payment 5-420,text,true,,453,216,731,2678,http://localhost:9090/pay?id=1,50178,0,1
1683455601498,49867,Get All Invoice,200,,Invoice 1-427,text,true,,2266,198,904,2678,http://localhost:9090/invoice/getAll,49867,0,0
1683455601220,50226,user login,200,,Account 2-191,text,true,,743,630,833,2681,http://localhost:9090/signin,50226,0,0
1683455601266,50254,signin,200,,Account 2-423,text,true,,730,636,834,2684,http://localhost:9090/signin,50254,0,1
1683455601597,49928,Get All Invoice,200,,Invoice 1-428,text,true,,2266,198,906,2684,http://localhost:9090/invoice/getAll,49928,0,0
1683455601622,49905,get staff info,200,,staff 6-43,text,true,,633,205,51,2684,http://localhost:9090/getStaffInfo/ngochoai,49905,0,1
1683455601283,50246,paypal,200,,payment 5-421,text,true,,453,216,733,2683,http://localhost:9090/pay?id=1,50246,0,1
1683455601366,50245,signin,200,,Account 2-424,text,true,,730,636,835,2686,http://localhost:9090/signin,50245,0,1
1683455601382,50229,paypal,200,,payment 5-422,text,true,,453,216,734,2686,http://localhost:9090/pay?id=1,50229,0,1
1683455605232,46382,update,400,,electricboard 4-22,text,false,,502,233,87,2686,http://localhost:9090/board/update/1,46382,0,0
1683455601734,49882,cash,200,,payment 5-191,text,true,,494,220,734,2686,http://localhost:9090/payWithCash?id=2,49882,0,0
1683455601698,49918,Get All Invoice,200,,Invoice 1-429,text,true,,2266,198,907,2685,http://localhost:9090/invoice/getAll,49918,0,0
1683455601737,49881,get by status,200,,Invoice 1-43,text,true,,2266,217,907,2685,http://localhost:9090/invoice/getByStatus?status=UNPAID,49881,0,0
1683455605243,46449,create,200,,electricboard 4-47,text,true,,2543,6662,87,2688,http://localhost:9090/board/create,46448,0,0
1683455601466,50229,user login,200,,Account 2-192,text,true,,743,634,836,2688,http://localhost:9090/signin,50229,0,0
1683455601798,49899,Get All Invoice,200,,Invoice 1-430,text,true,,2266,198,907,2688,http://localhost:9090/invoice/getAll,49897,0,0
1683455601828,49872,Update Invoice Status,200,,Invoice 1-198,text,true,,709,624,908,2689,http://localhost:9090/invoice/updateStatus,49872,0,0
1683455601862,49841,cash,200,,payment 5-190,text,true,,494,220,734,2689,http://localhost:9090/payWithCash?id=2,49841,0,0
1683455601463,50247,change password,200,,Account 2-86,text,true,,455,318,836,2688,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,50247,0,0
1683455601467,50446,signin,200,,Account 2-425,text,true,,730,628,837,2693,http://localhost:9090/signin,50446,0,0
1683455601898,50019,Get All Invoice,200,,Invoice 1-431,text,true,,2266,198,910,2693,http://localhost:9090/invoice/getAll,50019,0,0
1683455601567,50466,signin,200,,Account 2-426,text,true,,730,624,838,2696,http://localhost:9090/signin,50466,0,1
1683455601665,50511,signin,200,,Account 2-427,text,true,,730,628,840,2700,http://localhost:9090/signin,50511,0,1
1683455601970,50210,Update Invoice Status,200,,Invoice 1-199,text,true,,709,624,912,2700,http://localhost:9090/invoice/updateStatus,50210,0,0
1683455601582,50643,paypal,200,,payment 5-424,text,true,,453,216,738,2703,http://localhost:9090/pay?id=1,50643,0,0
1683455601998,50233,Get All Invoice,200,,Invoice 1-432,text,true,,2266,198,913,2703,http://localhost:9090/invoice/getAll,50233,0,0
1683455601682,50636,paypal,200,,payment 5-425,text,true,,453,216,739,2707,http://localhost:9090/pay?id=1,50636,0,1
1683455602040,50280,Get all by username,200,,Invoice 1-93,text,true,,693,228,914,2707,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,50280,0,0
1683455602050,50272,get by status,200,,Invoice 1-44,text,true,,2266,217,914,2707,http://localhost:9090/invoice/getByStatus?status=UNPAID,50272,0,0
1683455601865,50544,signin,200,,Account 2-429,text,true,,730,620,842,2710,http://localhost:9090/signin,50544,0,0
1683455602085,50329,cash,200,,payment 5-192,text,true,,494,220,740,2710,http://localhost:9090/payWithCash?id=2,50329,0,0
1683455601824,50634,user login,200,,Account 2-194,text,true,,743,638,842,2709,http://localhost:9090/signin,50634,0,0
1683455602088,50373,get by id,200,,Invoice 1-41,text,true,,691,223,915,2709,http://localhost:9090/invoice/getById?id=1,50373,0,0
1683455602092,50372,Get all by username,200,,Invoice 1-94,text,true,,693,228,914,2708,http://localhost:9090/invoice/getAllByUsername?username=HD11300001,50371,0,0
1683455602098,50370,Get All Invoice,200,,Invoice 1-433,text,true,,2266,198,914,2709,http://localhost:9090/invoice/getAll,50370,0,0
1683455601484,51067,paypal,200,,payment 5-423,text,true,,453,216,740,2711,http://localhost:9090/pay?id=1,51067,0,0
1683455601965,50616,user login,200,,Account 2-195,text,true,,743,638,844,2712,http://localhost:9090/signin,50616,0,0
1683455602197,50387,Get All Invoice,200,,Invoice 1-434,text,true,,2266,198,915,2713,http://localhost:9090/invoice/getAll,50387,0,1
1683455602219,50368,get list customer info,200,,customer 3-44,text,true,,2096,204,74,2713,http://localhost:9090/getListCustomersInfo,50368,0,0
1683455602243,50413,create,200,,electricboard 4-44,text,true,,2543,6644,88,2715,http://localhost:9090/board/create,50413,0,0
1683455601884,50802,paypal,200,,payment 5-427,text,true,,453,216,742,2717,http://localhost:9090/pay?id=1,50802,0,0
1683455601966,50804,signin,200,,Account 2-430,text,true,,730,604,846,2719,http://localhost:9090/signin,50804,0,0
1683455602283,50492,Update Invoice Status,200,,Invoice 1-200,text,true,,709,608,917,2719,http://localhost:9090/invoice/updateStatus,50492,0,0
1683455602037,50848,change password,200,,Account 2-87,text,true,,455,318,847,2723,http://localhost:9090/changepassword/HD11300007?oldpassword=Refb45t0&newpassword=Password123,50848,0,0
1683455601983,50969,paypal,200,,payment 5-428,text,true,,453,216,744,2723,http://localhost:9090/pay?id=1,50969,0,0
1683455602298,50657,Get All Invoice,200,,Invoice 1-435,text,true,,2266,198,919,2723,http://localhost:9090/invoice/getAll,50657,0,0
1683455602065,51028,signin,200,,Account 2-431,text,true,,730,608,848,2728,http://localhost:9090/signin,51028,0,1
1683455602083,51128,paypal,200,,payment 5-429,text,true,,453,216,747,2732,http://localhost:9090/pay?id=1,51128,0,1
